i,dt_segment_s,dt_residual_s_per_s,cumulative_dt_s
37362,-9.76377691594489e-08,-9.76377254625518e-09,-0.031244540802930782
37363,-9.763768939149863e-08,-9.763765332044545e-09,-0.031244638440620174
37364,-9.763762200137579e-08,-9.763759068230613e-09,-0.031244736078242175
37365,-9.763755990353744e-08,-9.763752912476871e-09,-0.03124483371580208
37366,-9.763750374065542e-08,-9.763747835654215e-09,-0.031244931353305822
37367,-9.763744767687932e-08,-9.763741699721648e-09,-0.031245028990753498
37368,-9.763738414943771e-08,-9.763735130165898e-09,-0.031245126628137648
37369,-9.7637317603049e-08,-9.763728390443902e-09,-0.03124522426545525
37370,-9.763724950495895e-08,-9.763721510547887e-09,-0.031245321902704754
37371,-9.763718308074575e-08,-9.763715105601264e-09,-0.031245419539887836
37372,-9.763712069973176e-08,-9.763709034345089e-09,-0.031245517177008537
37373,-9.763705274314395e-08,-9.763701514283703e-09,-0.03124561481406128
37374,-9.763697953219146e-08,-9.763694392154586e-09,-0.031245712451040814
37375,-9.76369058676531e-08,-9.763686781376034e-09,-0.031245810087946684
37376,-9.763681592572638e-08,-9.763676403769244e-09,-0.03124590772476261
37377,-9.763671115066702e-08,-9.763665826364159e-09,-0.03124600536147376
37378,-9.7636614455326e-08,-9.76365706470104e-09,-0.031246102998088218
37379,-9.763652565273398e-08,-9.763648065845756e-09,-0.03124620063461387
37380,-9.763643407031657e-08,-9.763638748217555e-09,-0.03124629827104794
37381,-9.76363372502425e-08,-9.763628701830942e-09,-0.03124639590738519
37382,-9.763623278685853e-08,-9.763617855540762e-09,-0.031246493543617977
37383,-9.763612411247957e-08,-9.763606966955151e-09,-0.03124659117974209
37384,-9.763602375929117e-08,-9.76359778490308e-09,-0.03124668881576585
37385,-9.763593216707043e-08,-9.763588648511005e-09,-0.031246786451698014
37386,-9.763583643783983e-08,-9.76357863905696e-09,-0.03124688408753445
37387,-9.763573222504807e-08,-9.763567805952653e-09,-0.031246981723266676
37388,-9.763563340803624e-08,-9.763558875654593e-09,-0.031247079358900084
37389,-9.763554807170046e-08,-9.763550738685497e-09,-0.031247176994448154
37390,-9.763546861893067e-08,-9.763542985100635e-09,-0.031247274629916773
37391,-9.76354009526373e-08,-9.763537205426825e-09,-0.031247372265317725
37392,-9.763533774342273e-08,-9.763530343257721e-09,-0.031247469900655467
37393,-9.763527040774844e-08,-9.763523738291968e-09,-0.031247567535925874
37394,-9.76352033138605e-08,-9.763516924480133e-09,-0.031247665171129188
37395,-9.763513482319467e-08,-9.763510040158801e-09,-0.031247762806264012
37396,-9.763506331080405e-08,-9.763502622002011e-09,-0.031247860441327324
37397,-9.763499234442613e-08,-9.763495846883213e-09,-0.03124795807631967
37398,-9.763493890771259e-08,-9.763491934659305e-09,-0.031248055711258577
37399,-9.763488760473118e-08,-9.76348558628693e-09,-0.031248153346146182
37400,-9.763482597066277e-08,-9.76347960784562e-09,-0.031248250980972152
37401,-9.763478181314324e-08,-9.763476754783028e-09,-0.031248348615753964
37402,-9.763476927022238e-08,-9.763477099261448e-09,-0.031248446250523233
37403,-9.763477804246468e-08,-9.763478509231488e-09,-0.031248543885301277
37404,-9.763479919096891e-08,-9.763481328962294e-09,-0.031248641520100467
37405,-9.763482613469734e-08,-9.763483897977176e-09,-0.0312487391549266
37406,-9.76348418392787e-08,-9.76348446987856e-09,-0.03124883678976844
37407,-9.763484680223568e-08,-9.763484890568573e-09,-0.03124893442461524
37408,-9.7634854877551e-08,-9.763486084941628e-09,-0.03124903205947012
37409,-9.763487126360636e-08,-9.763488167779644e-09,-0.031249129694341383
37410,-9.763489134006744e-08,-9.763490100233844e-09,-0.031249227329232722
37411,-9.763490257780461e-08,-9.76349041532708e-09,-0.0312493249641353
37412,-9.76349006000717e-08,-9.763489704687257e-09,-0.0312494225990359
37413,-9.763489735461446e-08,-9.763489766235637e-09,-0.031249520233933254
37414,-9.763489347329604e-08,-9.76348892842357e-09,-0.031249617868826726
37415,-9.763487564611846e-08,-9.763486200800124e-09,-0.031249715503702372
37416,-9.763484198530264e-08,-9.763482196260403e-09,-0.031249813138544358
37417,-9.763479545009351e-08,-9.7634768937583e-09,-0.031249910773339808
37418,-9.763474885954444e-08,-9.763472878150588e-09,-0.03125000840808867
37419,-9.763470111916825e-08,-9.76346734568306e-09,-0.03125010604278979
37420,-9.763463547337244e-08,-9.763459748991425e-09,-0.031250203677425266
37421,-9.76345581025236e-08,-9.763451871513296e-09,-0.03125030131198337
37422,-9.763448679803424e-08,-9.763445488093552e-09,-0.03125039894647017
37423,-9.76344258877908e-08,-9.763439689464608e-09,-0.031250496580896056
37424,-9.763436499076169e-08,-9.763433308687733e-09,-0.031250594215261045
37425,-9.763430031960562e-08,-9.76342675523339e-09,-0.03125069184956136
37426,-9.763423069935704e-08,-9.763419384638016e-09,-0.03125078948379206
37427,-9.763415820055804e-08,-9.76341225547359e-09,-0.031250887117950266
37428,-9.763409264495273e-08,-9.763406273516956e-09,-0.03125098475204291
37429,-9.76340203673465e-08,-9.763397799952342e-09,-0.03125108238606328
37430,-9.76339316350002e-08,-9.7633885270477e-09,-0.03125118001999491
37431,-9.763384162805634e-08,-9.763379798563568e-09,-0.03125127765383654
37432,-9.76337606405459e-08,-9.763372329545612e-09,-0.03125137528759718
37433,-9.763367415039263e-08,-9.763362500532915e-09,-0.03125147292127133
37434,-9.763356864406165e-08,-9.763351228279415e-09,-0.03125157055483998
37435,-9.763346047818571e-08,-9.763340867357725e-09,-0.031251668188300455
37436,-9.763335454540293e-08,-9.763330041722863e-09,-0.031251765821655
37437,-9.763324219225005e-08,-9.763318396727146e-09,-0.031251863454897194
37438,-9.763312162383864e-08,-9.763305928040582e-09,-0.031251961088018816
37439,-9.76330036402607e-08,-9.763294800011558e-09,-0.031252058721022456
37440,-9.763289646720556e-08,-9.763284493429556e-09,-0.031252156353918925
37441,-9.763279297030365e-08,-9.763274100631173e-09,-0.03125225398671189
37442,-9.763269447404188e-08,-9.763264794177204e-09,-0.031252351619406364
37443,-9.763261553242476e-08,-9.763258312307748e-09,-0.0312524492520219
37444,-9.763257154255532e-08,-9.763255996203317e-09,-0.03125254688459344
37445,-9.763254741554668e-08,-9.763253486906018e-09,-0.031252644517140854
37446,-9.763250963979213e-08,-9.763248441052406e-09,-0.03125274214965049
37447,-9.763246039146431e-08,-9.763243637240453e-09,-0.03125283978211089
37448,-9.763242778277478e-08,-9.763241919314499e-09,-0.03125293741453867
37449,-9.763241903984915e-08,-9.763241888655333e-09,-0.03125303504695771
37450,-9.763242304261866e-08,-9.7632427198684e-09,-0.03125313267938075
37451,-9.763242557232602e-08,-9.763242394596804e-09,-0.031253230311806324
37452,-9.763242546296604e-08,-9.763242697996406e-09,-0.03125332794423179
37453,-9.763242712664885e-08,-9.763242727333367e-09,-0.031253425576658916
37454,-9.763242828104368e-08,-9.763242928875369e-09,-0.0312535232090872
37455,-9.76324211531474e-08,-9.763241301754111e-09,-0.03125362084150835
37456,-9.763240164358652e-08,-9.763239026963192e-09,-0.031253718473909994
37457,-9.763237203619807e-08,-9.763235380276423e-09,-0.03125381610628203
37458,-9.763234075339512e-08,-9.763232770402602e-09,-0.03125391373862278
37459,-9.763230648543001e-08,-9.763228526683402e-09,-0.031254011370929265
37460,-9.763225302243028e-08,-9.763222077802654e-09,-0.03125410900318229
37461,-9.763217913906707e-08,-9.76321375001076e-09,-0.03125420663536143
37462,-9.763208607319932e-08,-9.763203464629103e-09,-0.031254304267447505
37463,-9.763198917997803e-08,-9.763194371366503e-09,-0.031254401899436686
37464,-9.763190720196188e-08,-9.763187069025872e-09,-0.03125449953134389
37465,-9.763182577255678e-08,-9.763178085485482e-09,-0.03125459716316966
37466,-9.76317269167572e-08,-9.763167297865962e-09,-0.03125469479489658
37467,-9.763161278094338e-08,-9.763155258322714e-09,-0.03125479242650936
37468,-9.763150089441496e-08,-9.763144920560275e-09,-0.03125489005801026
37469,-9.763139738561886e-08,-9.763134556563496e-09,-0.03125498768940764
37470,-9.763129636567852e-08,-9.763124716572209e-09,-0.03125508532070401
37471,-9.76311903301347e-08,-9.763113349454731e-09,-0.031255182951894334
37472,-9.763108845752642e-08,-9.76310434205055e-09,-0.03125528058298279
37473,-9.763103589255605e-08,-9.763102836460661e-09,-0.031255378214018685
37474,-9.763102968017286e-08,-9.76310309957391e-09,-0.03125547584504836
37475,-9.763102922626961e-08,-9.763102745680011e-09,-0.03125557347607759
37476,-9.763103379217487e-08,-9.76310401275496e-09,-0.03125567110711138
37477,-9.763104325679546e-08,-9.76310463860413e-09,-0.03125576873815464
37478,-9.763104498305513e-08,-9.763104358006897e-09,-0.03125586636919962
37479,-9.763104372686628e-08,-9.763104387366358e-09,-0.03125596400024335
37480,-9.763104393951847e-08,-9.763104400537336e-09,-0.03125606163128729
37481,-9.763103843820096e-08,-9.763103287102856e-09,-0.03125615926232573
37482,-9.763102384197527e-08,-9.763101481292199e-09,-0.03125625689334957
37483,-9.763101788442152e-08,-9.763102095592102e-09,-0.03125635452436745
37484,-9.763102808350904e-08,-9.763103521109705e-09,-0.031256452155395534
37485,-9.763103414193334e-08,-9.763103307276962e-09,-0.03125654978642967
37486,-9.763103081766978e-08,-9.763102856256993e-09,-0.03125664741746049
37487,-9.763103217602138e-08,-9.763103578947285e-09,-0.031256745048492664
37488,-9.763103841372667e-08,-9.763104103798049e-09,-0.03125684267953108
37489,-9.763104164293477e-08,-9.763104224788908e-09,-0.03125694031057272
37490,-9.763104316646796e-08,-9.763104408504685e-09,-0.031257037941615884
37491,-9.763105145694645e-08,-9.763105882884604e-09,-0.03125713557266734
37492,-9.763106102798175e-08,-9.763106322711746e-09,-0.03125723320372837
37493,-9.763107053691178e-08,-9.763107784670609e-09,-0.0312573308347989
37494,-9.763108807612408e-08,-9.763109830554209e-09,-0.03125742846588698
37495,-9.763110764031339e-08,-9.76311169750847e-09,-0.03125752609699462
37496,-9.763112035118048e-08,-9.763112372727627e-09,-0.03125762372811497
37497,-9.763112209167988e-08,-9.76311204560835e-09,-0.03125772135923706
37498,-9.763112738860954e-08,-9.763113432113558e-09,-0.03125781899036445
37499,-9.763114459714059e-08,-9.763115487314558e-09,-0.03125791662150905
37500,-9.763116133212957e-08,-9.763116779111356e-09,-0.03125801425267038
37501,-9.763116779444175e-08,-9.763116779776993e-09,-0.031258111883838174
37502,-9.763116584638568e-08,-9.763116389500145e-09,-0.03125820951500402
37503,-9.763117025162322e-08,-9.7631176608245e-09,-0.03125830714617427
37504,-9.763118935910291e-08,-9.76312021099608e-09,-0.031258404777363635
37505,-9.763121028170601e-08,-9.76312184534512e-09,-0.03125850240857392
37506,-9.763121791668157e-08,-9.763121737991195e-09,-0.031258600039791834
37507,-9.763121595393022e-08,-9.763121452794852e-09,-0.031258697671007786
37508,-9.763122177348459e-08,-9.763122901902066e-09,-0.03125879530222956
37509,-9.763123430426203e-08,-9.76312395895034e-09,-0.031258892933463865
37510,-9.763124317748329e-08,-9.76312467654632e-09,-0.031258990564707045
37511,-9.76312528417954e-08,-9.763125891812758e-09,-0.031259088195959885
37512,-9.763126558880789e-08,-9.763127225948818e-09,-0.03125918582722547
37513,-9.763127284896274e-08,-9.763127343843731e-09,-0.03125928345849832
37514,-9.76312748159301e-08,-9.76312761934229e-09,-0.031259381089773136
37515,-9.763128159623624e-08,-9.76312869990496e-09,-0.03125947872105473
37516,-9.763129712982146e-08,-9.763130726059332e-09,-0.03125957635235186
37517,-9.763130955712695e-08,-9.76313118536606e-09,-0.03125967398366142
37518,-9.763130890617287e-08,-9.763130595868515e-09,-0.03125977161497032
37519,-9.763130339779294e-08,-9.763130083690072e-09,-0.03125986924627372
37520,-9.763129723251025e-08,-9.763129362811979e-09,-0.031259966877570954
37521,-9.763129302202906e-08,-9.763129241593835e-09,-0.031260064508863976
37522,-9.763129767335538e-08,-9.763130293077242e-09,-0.03126016214016165
37523,-9.763130938226697e-08,-9.763131583376148e-09,-0.03126025977147103
37524,-9.76313229791408e-08,-9.76313301245201e-09,-0.03126035740279401
37525,-9.763133356587033e-08,-9.763133700722053e-09,-0.031260455034127575
37526,-9.763133669794094e-08,-9.763133638866137e-09,-0.03126055266546427
37527,-9.76313387786185e-08,-9.763134116857563e-09,-0.03126065029680305
37528,-9.763133942148362e-08,-9.763133767439161e-09,-0.03126074792814247
37529,-9.763133315370376e-08,-9.763132863301593e-09,-0.03126084555947563
37530,-9.763132499993875e-08,-9.763132136686155e-09,-0.031260943190800625
37531,-9.763131942506497e-08,-9.76313174832684e-09,-0.03126104082212005
37532,-9.763131353983153e-08,-9.763130959639466e-09,-0.03126113845343359
37533,-9.763130515398848e-08,-9.76313007115823e-09,-0.03126123608473874
37534,-9.763129473810056e-08,-9.763128876461878e-09,-0.03126133371603348
37535,-9.763128471541429e-08,-9.763128066620982e-09,-0.031261431347318194
37536,-9.763128108790152e-08,-9.763128150959321e-09,-0.03126152897859928
37537,-9.763128127358428e-08,-9.763128103757535e-09,-0.031261626609880556
37538,-9.763127438116556e-08,-9.763126772475575e-09,-0.03126172424115494
37539,-9.763126113060584e-08,-9.763125453645594e-09,-0.03126182187241607
37540,-9.763125354476773e-08,-9.763125255307952e-09,-0.03126191950366962
37541,-9.763125664524552e-08,-9.76312607374115e-09,-0.03126201713492627
37542,-9.763125321847305e-08,-9.763124569953461e-09,-0.03126211476617949
37543,-9.76312375544871e-08,-9.763122940943957e-09,-0.03126221239741704
37544,-9.763122397010538e-08,-9.763121853077118e-09,-0.031262310028641015
37545,-9.763121893834657e-08,-9.763121934592197e-09,-0.03126240765985995
37546,-9.763121959111987e-08,-9.76312198363178e-09,-0.03126250529107954
37547,-9.763122679549493e-08,-9.763123375467207e-09,-0.031262602922306336
37548,-9.763123003509151e-08,-9.763122631551094e-09,-0.031262700553536374
37549,-9.763122176042463e-08,-9.763121720533832e-09,-0.031262798184758134
37550,-9.76312092943254e-08,-9.763120138331245e-09,-0.03126289581596743
37551,-9.763119777928374e-08,-9.763119417525505e-09,-0.03126299344716521
37552,-9.763119536053067e-08,-9.763119654580627e-09,-0.03126309107836057
37553,-9.763119407606189e-08,-9.763119160631748e-09,-0.03126318870955464
37554,-9.763118422213303e-08,-9.763117683794857e-09,-0.03126328634073886
37555,-9.763117381376499e-08,-9.763117078958139e-09,-0.031263383971912674
37556,-9.763117140378923e-08,-9.763117201799709e-09,-0.03126348160308408
37557,-9.763117242855047e-08,-9.763117283910383e-09,-0.03126357923425651
37558,-9.763116829577727e-08,-9.763116375245072e-09,-0.031263676865424805
37559,-9.763115847011956e-08,-9.763115318778843e-09,-0.031263774496583276
37560,-9.76311526524785e-08,-9.763115211716856e-09,-0.03126387212773593
37561,-9.763115285827922e-08,-9.76311535993899e-09,-0.03126396975888879
37562,-9.76311552821874e-08,-9.763115696498491e-09,-0.03126406739004407
37563,-9.763115089229584e-08,-9.763114481960676e-09,-0.031264165021194966
37564,-9.76311399924173e-08,-9.763113516522783e-09,-0.03126426265233496
37565,-9.763113514510344e-08,-9.763113512497904e-09,-0.0312643602834701
37566,-9.763113483544963e-08,-9.763113454592024e-09,-0.031264457914604936
37567,-9.763113914253432e-08,-9.763114373914837e-09,-0.03126455554574408
37568,-9.763114025561684e-08,-9.76311367720853e-09,-0.03126465317688434
37569,-9.763113097294988e-08,-9.763112517381446e-09,-0.03126475080801531
37570,-9.763111716540056e-08,-9.763110915698664e-09,-0.03126484843913247
37571,-9.76311042347288e-08,-9.763109931247096e-09,-0.03126494607023671
37572,-9.763110025798185e-08,-9.763110120349273e-09,-0.03126504370133697
37573,-9.763110480026539e-08,-9.763110839703808e-09,-0.031265141332441765
37574,-9.763110858637796e-08,-9.763110877571787e-09,-0.03126523896355035
37575,-9.763110600934706e-08,-9.763110324297626e-09,-0.031265336594656364
37576,-9.76310983216794e-08,-9.763109340038256e-09,-0.03126543422575469
37577,-9.763108665167094e-08,-9.763107990295933e-09,-0.03126553185684134
37578,-9.763108517113324e-08,-9.763109043930716e-09,-0.03126562948792651
37579,-9.763109380945147e-08,-9.763109717959581e-09,-0.031265727119020315
37580,-9.763108865136435e-08,-9.763108012313287e-09,-0.031265824750108966
37581,-9.763106987714663e-08,-9.763105963116038e-09,-0.03126592238117884
37582,-9.763105610124108e-08,-9.763105257132179e-09,-0.03126602001223494
37583,-9.763105522975085e-08,-9.763105788817992e-09,-0.03126611764329017
37584,-9.763105519152492e-08,-9.763105249486992e-09,-0.03126621527434536
37585,-9.76310527894944e-08,-9.763105308411889e-09,-0.03126631290539815
37586,-9.763105070723826e-08,-9.763104833035762e-09,-0.03126641053644886
37587,-9.763104157997902e-08,-9.763103482960044e-09,-0.03126650816749044
37588,-9.763102914077898e-08,-9.763102345195751e-09,-0.03126660579851958
37589,-9.76310252879337e-08,-9.763102712390991e-09,-0.031266703429544865
37590,-9.763102734782945e-08,-9.763102757174898e-09,-0.03126680106057221
37591,-9.763102496935713e-08,-9.76310223669653e-09,-0.03126689869159718
37592,-9.763101951857809e-08,-9.763101667019089e-09,-0.031266996322616696
37593,-9.763101549604485e-08,-9.763101432189881e-09,-0.03126709395363219
37594,-9.763100444715271e-08,-9.763099457240663e-09,-0.03126719158463664
37595,-9.763099318684177e-08,-9.763099180127692e-09,-0.03126728921562982
37596,-9.763099366701524e-08,-9.763099553275356e-09,-0.03126738684662349
37597,-9.763098892968884e-08,-9.76309823266241e-09,-0.03126748447761242
37598,-9.76309778047331e-08,-9.76309732828421e-09,-0.03126758210859022
37599,-9.763097832693241e-08,-9.763098337102273e-09,-0.03126767973956855
37600,-9.763098178522673e-08,-9.763098019943076e-09,-0.03126777737055034
37601,-9.763097348114864e-08,-9.763096676286651e-09,-0.031267875001523816
37602,-9.76309596560269e-08,-9.763095254918731e-09,-0.03126797263248347
37603,-9.763095098292461e-08,-9.763094941666191e-09,-0.03126807026343446
37604,-9.763095077710217e-08,-9.763095213754245e-09,-0.03126816789438523
37605,-9.763095502847639e-08,-9.763095791941033e-09,-0.03126826552534026
37606,-9.763096065191994e-08,-9.763096338442956e-09,-0.03126836315630091
37607,-9.763095723448311e-08,-9.763095108453665e-09,-0.031268460787258145
37608,-9.763094660556688e-08,-9.763094212659711e-09,-0.03126855841820475
37609,-9.763094047101536e-08,-9.76309388154336e-09,-0.03126865604914522
37610,-9.76309307594978e-08,-9.7630922703562e-09,-0.03126875368007598
37611,-9.763091707767181e-08,-9.763091145178162e-09,-0.03126885131099306
37612,-9.763091053075745e-08,-9.763090960973328e-09,-0.03126894894190359
37613,-9.763091297883581e-08,-9.763091634793834e-09,-0.03126904657281657
37614,-9.763091398295074e-08,-9.763091161796311e-09,-0.03126914420373055
37615,-9.76309087715076e-08,-9.76309059250521e-09,-0.031269241834639326
37616,-9.763090706437036e-08,-9.763090820368866e-09,-0.03126933946554639
37617,-9.763090416948354e-08,-9.763090013527839e-09,-0.03126943709645056
37618,-9.763089155452101e-08,-9.763088297376361e-09,-0.03126953472734211
37619,-9.763087861430868e-08,-9.763087425485371e-09,-0.03126963235822073
37620,-9.763088263058848e-08,-9.763089100632323e-09,-0.03126972998910336
37621,-9.763088699246862e-08,-9.763088297861398e-09,-0.03126982761999035
37622,-9.763087924664962e-08,-9.763087551468525e-09,-0.0312699252508696
37623,-9.763087146623178e-08,-9.76308674177783e-09,-0.031270022881741064
37624,-9.763086785160301e-08,-9.763086828542774e-09,-0.03127012051260891
37625,-9.763086933327685e-08,-9.763087038112596e-09,-0.031270218143478246
37626,-9.763086935771351e-08,-9.76308683343011e-09,-0.0312703157743476
37627,-9.763086121734848e-08,-9.763085410039587e-09,-0.031270413405208815
37628,-9.763085853840574e-08,-9.763086297641563e-09,-0.03127051103606735
37629,-9.763085705506999e-08,-9.763085113372434e-09,-0.0312706086669244
37630,-9.763084764609104e-08,-9.763084415845776e-09,-0.03127070629777205
37631,-9.763085152658389e-08,-9.763085889471e-09,-0.03127080392862358
37632,-9.76308538935091e-08,-9.763084889230818e-09,-0.031270901559477475
37633,-9.763084496913118e-08,-9.76308410459542e-09,-0.031270999190322446
37634,-9.763083823156325e-08,-9.763083541717231e-09,-0.03127109682116068
37635,-9.763083167393448e-08,-9.763082793069665e-09,-0.031271194451992355
37636,-9.76308301325162e-08,-9.763083233433574e-09,-0.03127129208282249
37637,-9.76308393553136e-08,-9.763084637629146e-09,-0.03127138971366185
37638,-9.763084612763622e-08,-9.763084587898098e-09,-0.03127148734450798
37639,-9.763084243388894e-08,-9.76308389887969e-09,-0.03127158497535041
37640,-9.763083790406143e-08,-9.763083681932595e-09,-0.03127168260618832
37641,-9.763084438852745e-08,-9.763085195772894e-09,-0.031271780237032705
37642,-9.763085152166104e-08,-9.763085108559313e-09,-0.031271877867884226
37643,-9.76308456983834e-08,-9.763084031117368e-09,-0.031271975498729926
37644,-9.763084242445406e-08,-9.763084453773443e-09,-0.03127207312957235
37645,-9.763084961898022e-08,-9.763085470022604e-09,-0.03127217076042197
37646,-9.763086047459475e-08,-9.763086624896344e-09,-0.03127226839128244
37647,-9.7630866702974e-08,-9.763086715698458e-09,-0.031272366022149146
37648,-9.763086718969782e-08,-9.763086722241104e-09,-0.031272463653016336
37649,-9.763086387688148e-08,-9.763086053135191e-09,-0.031272561283880215
37650,-9.763086596918216e-08,-9.763087140701241e-09,-0.03127265891474618
37651,-9.763087565407999e-08,-9.763087990114758e-09,-0.03127275654562184
37652,-9.763088260685896e-08,-9.763088531257032e-09,-0.031272854176504446
37653,-9.763089034735639e-08,-9.763089538214242e-09,-0.03127295180739479
37654,-9.763090242464813e-08,-9.763090946715388e-09,-0.031273049438297215
37655,-9.763092350166876e-08,-9.763093753618363e-09,-0.031273147069220714
37656,-9.763093761240844e-08,-9.763093768863327e-09,-0.031273244700158326
37657,-9.763099508565485e-08,-9.763105248267641e-09,-0.03127334233115341
37658,-9.763116159218163e-08,-9.763127070168686e-09,-0.031273439962315006
37659,-9.763130832421412e-08,-9.763134594674139e-09,-0.03127353759362333
37660,-9.76313201248119e-08,-9.76312943028824e-09,-0.031273635224943454
37661,-9.763127467192361e-08,-9.763125504096481e-09,-0.03127373285621812
37662,-9.763126267729859e-08,-9.763127031363236e-09,-0.0312738304874808
37663,-9.763128444858026e-08,-9.763129858352817e-09,-0.03127392811876525
37664,-9.763129947921713e-08,-9.76313003749061e-09,-0.03127402575006473
37665,-9.763129533823018e-08,-9.763129030155426e-09,-0.03127412338136007
37666,-9.763129299513568e-08,-9.763129568871707e-09,-0.031274221012653064
37667,-9.763130379651304e-08,-9.7631311904309e-09,-0.03127431864395686
37668,-9.763131913830864e-08,-9.763132637230829e-09,-0.031274416275276
37669,-9.763133274083759e-08,-9.763133910936688e-09,-0.03127451390660874
37670,-9.763134256201767e-08,-9.763134601466847e-09,-0.0312746115379513
37671,-9.763134351439184e-08,-9.763134101411518e-09,-0.03127470916929482
37672,-9.76313313379677e-08,-9.763132166182023e-09,-0.03127480680062616
37673,-9.763131643597435e-08,-9.763131121012846e-09,-0.03127490443194259
37674,-9.763131151045538e-08,-9.763131181078227e-09,-0.0312750020632541
37675,-9.763130970791659e-08,-9.76313076050509e-09,-0.03127509969456381
37676,-9.763130635507715e-08,-9.763130510510339e-09,-0.03127519732587016
37677,-9.763130542396053e-08,-9.763130574281767e-09,-0.031275294957175584
37678,-9.763130082155573e-08,-9.763129590029378e-09,-0.031275392588476406
37679,-9.763129039359276e-08,-9.763128488689174e-09,-0.0312754902197668
37680,-9.763127769349161e-08,-9.763127050009145e-09,-0.03127558785104449
37681,-9.763127480318626e-08,-9.763127910628105e-09,-0.03127568548231929
37682,-9.763128496406959e-08,-9.763129082185811e-09,-0.03127578311360426
37683,-9.763128162778699e-08,-9.763127243371588e-09,-0.03127588074488589
37684,-9.763125996968519e-08,-9.763124750565448e-09,-0.03127597837614586
37685,-9.763124277294701e-08,-9.763123804023952e-09,-0.03127607600738863
37686,-9.763124391892936e-08,-9.76312497976192e-09,-0.03127617363863255
37687,-9.763125365736769e-08,-9.76312575171162e-09,-0.031276271269886205
37688,-9.763126004781594e-08,-9.76312625785157e-09,-0.031276368901146254
37689,-9.763125385067891e-08,-9.763124512284214e-09,-0.031276466532400106
37690,-9.763123563388388e-08,-9.763122614492562e-09,-0.03127656416363574
37691,-9.763122241335247e-08,-9.76312186817793e-09,-0.03127666179485815
37692,-9.763122133090064e-08,-9.763122398002199e-09,-0.03127675942607948
37693,-9.763122267353505e-08,-9.76312213670481e-09,-0.031276857057302154
37694,-9.763121917217212e-08,-9.763121697729613e-09,-0.031276954688521326
37695,-9.763121559058489e-08,-9.763121420387365e-09,-0.03127705231973692
37696,-9.763121127382626e-08,-9.763120834377888e-09,-0.03127714995094819
37697,-9.763120433170467e-08,-9.763120031963046e-09,-0.03127724758215252
37698,-9.763119565254598e-08,-9.763119098546148e-09,-0.03127734521334818
37699,-9.76311870782429e-08,-9.76311831710243e-09,-0.03127744284453526
37700,-9.763118576810171e-08,-9.763118836517912e-09,-0.031277540475721025
37701,-9.763119289609118e-08,-9.763119742700323e-09,-0.03127763810691392
37702,-9.763119047699269e-08,-9.763118352698212e-09,-0.0312777357381044
37703,-9.763117644580801e-08,-9.763116936463389e-09,-0.03127783336928085
37704,-9.7631169620571e-08,-9.763116987650811e-09,-0.03127793100045047
37705,-9.763116663467165e-08,-9.763116339283519e-09,-0.031278028631617105
37706,-9.763116123724007e-08,-9.763115908164494e-09,-0.031278126262778344
37707,-9.763115970523545e-08,-9.763116032882593e-09,-0.03127822389393805
37708,-9.763116461686082e-08,-9.76311689048957e-09,-0.03127832152510267
37709,-9.763116933385673e-08,-9.763116976281778e-09,-0.031278419156272004
37710,-9.763116682350394e-08,-9.763116388419008e-09,-0.03127851678743883
37711,-9.763116044334955e-08,-9.7631157002509e-09,-0.03127861441859927
37712,-9.763115645959885e-08,-9.763115591668872e-09,-0.03127871204975573
37713,-9.763115030789694e-08,-9.763114469910516e-09,-0.03127880968090604
37714,-9.763113800031373e-08,-9.76311313015223e-09,-0.03127890731204404
37715,-9.763113301630741e-08,-9.763113473109254e-09,-0.031279004943177056
37716,-9.763113718643327e-08,-9.7631139641774e-09,-0.031279102574314245
37717,-9.76311370478766e-08,-9.763113445397921e-09,-0.031279200205451295
37718,-9.763113308144189e-08,-9.763113170890458e-09,-0.031279297836584376
37719,-9.763113319314653e-08,-9.763113467738849e-09,-0.03127939546771757
37720,-9.76311364502486e-08,-9.763113822310872e-09,-0.03127949309885402
37721,-9.763113659232736e-08,-9.763113496154597e-09,-0.03127959072999061
37722,-9.763113046028425e-08,-9.76311259590225e-09,-0.03127968836112107
37723,-9.763112603607166e-08,-9.763112611312081e-09,-0.03127978599224711
37724,-9.763112555588794e-08,-9.763112499865506e-09,-0.03127988362337267
37725,-9.763112166819041e-08,-9.763111833772579e-09,-0.031279981254494334
37726,-9.76311133509083e-08,-9.763110836409081e-09,-0.03128007888560769
37727,-9.763110676209282e-08,-9.763110516009487e-09,-0.03128017651671445
37728,-9.76311073768842e-08,-9.763110959367352e-09,-0.03128027414782183
37729,-9.763111232031384e-08,-9.763111504695413e-09,-0.03128037177893415
37730,-9.763111312742495e-08,-9.763111120789575e-09,-0.03128046941004727
37731,-9.763110917776086e-08,-9.763110714762595e-09,-0.03128056704115645
37732,-9.763110861376088e-08,-9.763111007989582e-09,-0.03128066467226506
37733,-9.763110802817247e-08,-9.76311059764491e-09,-0.031280762303373094
37734,-9.763110537681549e-08,-9.76311047771819e-09,-0.03128085993447847
37735,-9.763110247679221e-08,-9.763110017640252e-09,-0.03128095756558094
37736,-9.763109635398018e-08,-9.763109253155784e-09,-0.031281055196677295
37737,-9.763109695836149e-08,-9.763110138516515e-09,-0.03128115282777425
37738,-9.763110253670007e-08,-9.763110368823501e-09,-0.03128125045887679
