i,dt_segment_s,dt_residual_s_per_s,cumulative_dt_s
30636,-9.762955050862934e-08,-9.762957429294129e-09,-0.02030529552913887
30637,-9.762959483055084e-08,-9.76296153681604e-09,-0.0203053931587337
30638,-9.762962427355836e-08,-9.762963317895633e-09,-0.020305490788357975
30639,-9.762967899399245e-08,-9.762972480902857e-09,-0.02030558841803697
30640,-9.762970783718402e-08,-9.762969086533948e-09,-0.020305686047744805
30641,-9.762966180953748e-08,-9.762963275373549e-09,-0.020305783677406614
30642,-9.762965173865877e-08,-9.762967072358205e-09,-0.020305881307058352
30643,-9.762962682149407e-08,-9.762958291940608e-09,-0.020305978936685173
30644,-9.76295834363184e-08,-9.762958395323069e-09,-0.020306076566268608
30645,-9.762962067147776e-08,-9.762965738972482e-09,-0.02030617419588928
30646,-9.762962592551004e-08,-9.762959446129528e-09,-0.020306271825515206
30647,-9.76296149392163e-08,-9.76296354171373e-09,-0.020306369455130143
30648,-9.762965799071055e-08,-9.76296805642838e-09,-0.020306467084788133
30649,-9.762964910752282e-08,-9.762961765076187e-09,-0.02030656471443724
30650,-9.76296377482952e-08,-9.762965784582852e-09,-0.02030666234407499
30651,-9.762966155688228e-08,-9.762966526793601e-09,-0.020306759973736547
30652,-9.76296315892603e-08,-9.76295979105846e-09,-0.020306857603368138
30653,-9.76296175537076e-08,-9.762963719683062e-09,-0.02030695523298569
30654,-9.762963307650034e-08,-9.762962895617004e-09,-0.020307052862618767
30655,-9.762960527014962e-08,-9.762958158412923e-09,-0.02030715049222404
30656,-9.762943249938629e-08,-9.762928341464335e-09,-0.02030724812165654
30657,-9.762900171779315e-08,-9.762872002094294e-09,-0.020307345750658255
30658,-9.762858099438507e-08,-9.76284419678272e-09,-0.02030744337923925
30659,-9.762843400389719e-08,-9.762842603996717e-09,-0.020307541007673253
30660,-9.762843292053046e-08,-9.762843980109371e-09,-0.020307638636106174
30661,-9.762844087741075e-08,-9.762844195372778e-09,-0.02030773626454705
30662,-9.762845349653064e-08,-9.762846503933352e-09,-0.020307833893000546
30663,-9.76284606606541e-08,-9.762845628197467e-09,-0.020307931521461205
30664,-9.762846771058222e-08,-9.762847913918974e-09,-0.020308029149928915
30665,-9.762847283862896e-08,-9.762846653806817e-09,-0.020308126778401752
30666,-9.762846238690854e-08,-9.762845823574892e-09,-0.02030822440686414
30667,-9.762846383432992e-08,-9.76284694329109e-09,-0.020308322035327973
30668,-9.762846268366648e-08,-9.762845593442206e-09,-0.020308419663790656
30669,-9.762846385259446e-08,-9.762847177076688e-09,-0.020308517292254507
30670,-9.762847045999047e-08,-9.762846914921409e-09,-0.020308614920724968
30671,-9.762847700577133e-08,-9.762848486232858e-09,-0.02030871254920197
30672,-9.762848538992539e-08,-9.76284859175222e-09,-0.02030881017768736
30673,-9.762847876384161e-08,-9.762847161016101e-09,-0.020308907806166124
30674,-9.762847481802806e-08,-9.76284780258951e-09,-0.020309005434640943
30675,-9.762847336520866e-08,-9.762846870452225e-09,-0.020309103063114307
30676,-9.762846137898411e-08,-9.762845405344597e-09,-0.020309200691575685
30677,-9.762847204154905e-08,-9.762849002965215e-09,-0.020309298320047728
30678,-9.762853254407775e-08,-9.762857505850331e-09,-0.02030939594858027
30679,-9.76286257140173e-08,-9.762867636953128e-09,-0.020309493577205986
30680,-9.762875359954456e-08,-9.762883082955782e-09,-0.020309591205959585
30681,-9.76288998495323e-08,-9.762896886950678e-09,-0.020309688834859434
30682,-9.762901737879365e-08,-9.762906588808056e-09,-0.020309786463876812
30683,-9.762910756460054e-08,-9.762914924112052e-09,-0.020309884092984377
30684,-9.762919144295474e-08,-9.762923364478896e-09,-0.02030998172217582
30685,-9.762928180753282e-08,-9.762932997027668e-09,-0.02031007935145763
30686,-9.76293821981022e-08,-9.762943442592772e-09,-0.020310176980839825
30687,-9.762949158052514e-08,-9.762954873512252e-09,-0.020310274610331407
30688,-9.762960627064506e-08,-9.762966380616761e-09,-0.020310372239937678
30689,-9.76297251681752e-08,-9.762978653018281e-09,-0.020310469869662846
30690,-9.762986072142923e-08,-9.762993491267563e-09,-0.020310567499523566
30691,-9.7629996775296e-08,-9.763005863791637e-09,-0.02031066512952034
30692,-9.763011073430345e-08,-9.76301628306905e-09,-0.020310762759631076
30693,-9.763022830890261e-08,-9.763029378711472e-09,-0.020310860389859384
30694,-9.763034821774951e-08,-9.763040264838432e-09,-0.020310958020207603
30695,-9.763045719334608e-08,-9.763051173830784e-09,-0.020311055650664798
30696,-9.76305737079423e-08,-9.763063567757673e-09,-0.020311153281238507
30697,-9.763066779972729e-08,-9.763069992187786e-09,-0.020311250911906307
30698,-9.763075745325466e-08,-9.763081498463147e-09,-0.02031134854266376
30699,-9.763087814205773e-08,-9.7630941299484e-09,-0.020311446173541903
30700,-9.763100015480101e-08,-9.763105901011803e-09,-0.02031154380454206
30701,-9.763113556732106e-08,-9.763121212452413e-09,-0.020311641435677628
30702,-9.763124889617778e-08,-9.763128566783142e-09,-0.020311739066926526
30703,-9.76313322338686e-08,-9.763137879990576e-09,-0.02031183669825876
30704,-9.763143308271562e-08,-9.763148736552546e-09,-0.020311934329691844
30705,-9.76315470683324e-08,-9.763160677113933e-09,-0.020312031961238913
30706,-9.76316836360406e-08,-9.763176050094186e-09,-0.02031212959292255
30707,-9.763180913844078e-08,-9.763185777593968e-09,-0.020312227224731687
30708,-9.763191073494272e-08,-9.763196369394576e-09,-0.020312324856642423
30709,-9.763202200169066e-08,-9.763208030943557e-09,-0.020312422488664425
30710,-9.763214452490158e-08,-9.76322087403676e-09,-0.02031252012080895
30711,-9.763226961117687e-08,-9.763233048198613e-09,-0.020312617753078563
30712,-9.763237506261639e-08,-9.763241964324665e-09,-0.020312715385453626
30713,-9.763248135605769e-08,-9.763254306886872e-09,-0.020312813017934982
30714,-9.763260556680695e-08,-9.763266806474518e-09,-0.02031291065054055
30715,-9.763274641992864e-08,-9.76328247751121e-09,-0.020313008283286967
30716,-9.76328607978322e-08,-9.763289682055229e-09,-0.020313105916147767
30717,-9.763294116808978e-08,-9.763298551562724e-09,-0.020313203549088936
30718,-9.763301674218318e-08,-9.763304796873911e-09,-0.020313301182105677
30719,-9.763308763484944e-08,-9.763312730095976e-09,-0.020313398815193312
30720,-9.763308907782202e-08,-9.763305085468426e-09,-0.02031349644828239
30721,-9.763303386542255e-08,-9.763301687616084e-09,-0.020313594081316257
30722,-9.763301748435784e-08,-9.763301809255486e-09,-0.02031369171433374
30723,-9.763298834083449e-08,-9.76329585891141e-09,-0.02031378934732208
30724,-9.763298414445332e-08,-9.763300969979251e-09,-0.020313886980306225
30725,-9.763308600825405e-08,-9.76331623167156e-09,-0.020313984613392233
30726,-9.76332373000763e-08,-9.763331228343697e-09,-0.020314082246629533
30727,-9.763339811673869e-08,-9.763348395004042e-09,-0.02031417988002765
30728,-9.763358968391209e-08,-9.763369541778375e-09,-0.020314277513617335
30729,-9.763374045274058e-08,-9.763378548769741e-09,-0.020314375147357788
30730,-9.763384876041527e-08,-9.763391203313313e-09,-0.020314472781206547
30731,-9.763399092153144e-08,-9.763406980992975e-09,-0.02031457041519747
30732,-9.763408257073646e-08,-9.763409533154316e-09,-0.020314668049280043
30733,-9.763413574216316e-08,-9.763417615278317e-09,-0.020314765683415784
30734,-9.763423435012685e-08,-9.763429254747052e-09,-0.020314863317650134
30735,-9.763431767216465e-08,-9.763434279685879e-09,-0.020314960951967807
30736,-9.763441478565522e-08,-9.763448677445166e-09,-0.020315058586382592
30737,-9.763457030730207e-08,-9.76346538401525e-09,-0.0203151562209529
30738,-9.763469596525766e-08,-9.76347380903628e-09,-0.020315253855648866
30739,-9.763480399846646e-08,-9.763486990657012e-09,-0.020315351490452865
30740,-9.76349387009753e-08,-9.763500749538047e-09,-0.020315449125391564
30741,-9.76350316822809e-08,-9.763505586918134e-09,-0.020315546760423246
30742,-9.763511073368185e-08,-9.763516559818236e-09,-0.020315644395533978
30743,-9.763524458886157e-08,-9.763532357954077e-09,-0.02031574203077857
30744,-9.763525037764119e-08,-9.763517717574161e-09,-0.020315839666028946
30745,-9.763499653172467e-08,-9.763481588770771e-09,-0.020315937301025478
30746,-9.76349827539923e-08,-9.763514962027688e-09,-0.020316034936008233
30747,-9.763538284042843e-08,-9.763561606058e-09,-0.020316132571391074
30748,-9.76356334757193e-08,-9.763565089085862e-09,-0.02031623020702455
30749,-9.76354022361104e-08,-9.763515358136215e-09,-0.020316327842426787
30750,-9.763481577758618e-08,-9.76344779738102e-09,-0.020316425477242564
30751,-9.763422278835306e-08,-9.76339676028959e-09,-0.020316523111465354
30752,-9.763378542648691e-08,-9.763360325007793e-09,-0.020316620745250782
30753,-9.763353667787022e-08,-9.763347010566252e-09,-0.02031671837878746
30754,-9.763356003790321e-08,-9.76336499701439e-09,-0.0203168160123475
30755,-9.763387950072421e-08,-9.763410903130452e-09,-0.020316913646227
30756,-9.763449011729236e-08,-9.763487120328022e-09,-0.02031701128071712
30757,-9.7635382742451e-08,-9.763589428162178e-09,-0.020317108916099863
30758,-9.763648185038609e-08,-9.763706941915038e-09,-0.020317206552581714
30759,-9.763758470382825e-08,-9.763809998850614e-09,-0.02031730419016642
30760,-9.763829037534104e-08,-9.763848076217591e-09,-0.020317401828456795
30761,-9.763858143621381e-08,-9.763868211025171e-09,-0.02031749946703823
30762,-9.763894946815576e-08,-9.763921682605979e-09,-0.020317597105987698
30763,-9.763983842714351e-08,-9.764046002822723e-09,-0.020317694745826124
30764,-9.764113565724707e-08,-9.76418112862669e-09,-0.02031779238696178
30765,-9.764246761138116e-08,-9.764312393649543e-09,-0.02031789002942939
30766,-9.76436714526211e-08,-9.764421896874678e-09,-0.020317987673100845
30767,-9.764470828991709e-08,-9.764519761108743e-09,-0.020318085317809136
30768,-9.764554243363963e-08,-9.764588725619184e-09,-0.02031818296335157
30769,-9.764610530346102e-08,-9.764632335073019e-09,-0.02031828060945687
30770,-9.764638575133013e-08,-9.764644815193006e-09,-0.020318378255842623
30771,-9.764634863688185e-08,-9.764624912183364e-09,-0.020318475902191258
30772,-9.764609424164222e-08,-9.76459393614508e-09,-0.0203185735482855
30773,-9.764577250418833e-08,-9.764560564692587e-09,-0.020318671194058006
30774,-9.764543177323837e-08,-9.764525789955085e-09,-0.020318768839489777
30775,-9.764522228443087e-08,-9.764518666931086e-09,-0.02031886648471206
30776,-9.764520254821949e-08,-9.764521842712812e-09,-0.02031896412991461
30777,-9.764523986816636e-08,-9.76452613092046e-09,-0.020319061775154478
30778,-9.764531066459699e-08,-9.764536001998938e-09,-0.02031915942046514
30779,-9.764545223534753e-08,-9.764554445070569e-09,-0.020319257065917376
30780,-9.76456154735413e-08,-9.76456864963769e-09,-0.02031935471153285
30781,-9.76457585639314e-08,-9.764583063148587e-09,-0.020319452357291417
30782,-9.764591251044799e-08,-9.764599438941014e-09,-0.02031955000320393
30783,-9.764601500488413e-08,-9.764603562035812e-09,-0.020319647649218935
30784,-9.764582695350838e-08,-9.76456182866586e-09,-0.020319745295045887
30785,-9.764519675613553e-08,-9.764477522561246e-09,-0.020319842940242642
30786,-9.764419933122909e-08,-9.764362343684571e-09,-0.020319940584441972
30787,-9.76431309169465e-08,-9.76426383970473e-09,-0.02032003822757289
30788,-9.764203777684946e-08,-9.764143715665161e-09,-0.020320135869610668
30789,-9.764083657264001e-08,-9.764023598862842e-09,-0.02032023351044724
30790,-9.763975642103123e-08,-9.763927685343406e-09,-0.020320331150203663
30791,-9.763879551865978e-08,-9.76383141838855e-09,-0.02032042878899918
30792,-9.763798690769111e-08,-9.763765963149672e-09,-0.020320526426986087
30793,-9.763743595641973e-08,-9.763721228134273e-09,-0.020320624064422043
30794,-9.763714648558636e-08,-9.763708068982999e-09,-0.02032072170156853
30795,-9.763717963201043e-08,-9.76372785741909e-09,-0.020320819338748162
30796,-9.76375406293622e-08,-9.76378026845335e-09,-0.02032091697628879
30797,-9.763820357846185e-08,-9.763860447239022e-09,-0.02032101461449237
30798,-9.763882296450949e-08,-9.763904145662878e-09,-0.020321112253315333
30799,-9.763911551162133e-08,-9.763918956661388e-09,-0.020321209892430844
30800,-9.763930880456663e-08,-9.763942804251939e-09,-0.02032130753173965
30801,-9.763944570728325e-08,-9.763946337204708e-09,-0.020321405171185355
30802,-9.763948955759845e-08,-9.763951574314978e-09,-0.02032150281067491
30803,-9.763955583774792e-08,-9.763959593234608e-09,-0.020321600450230747
30804,-9.763958202621507e-08,-9.763956812008406e-09,-0.020321698089812774
30805,-9.763956703551826e-08,-9.763956595095247e-09,-0.02032179572937981
30806,-9.763969204748791e-08,-9.763981814402336e-09,-0.020321893369071857
30807,-9.764016427740967e-08,-9.764051041079596e-09,-0.020321991009236134
30808,-9.764100022925102e-08,-9.764149004770605e-09,-0.020322088650236363
30809,-9.764207185291697e-08,-9.764265365812787e-09,-0.020322186292308215
30810,-9.764329646940452e-08,-9.764393928068118e-09,-0.020322283935604684
30811,-9.764445798788288e-08,-9.764497669508459e-09,-0.020322381580062672
30812,-9.764540897778374e-08,-9.76458412604829e-09,-0.02032247922547165
30813,-9.764618278500703e-08,-9.764652430953117e-09,-0.020322576871654435
30814,-9.764681551859771e-08,-9.764710672766429e-09,-0.020322674518469953
30815,-9.764730158360801e-08,-9.764749643955173e-09,-0.020322772165771538
30816,-9.764753597369233e-08,-9.764757550783297e-09,-0.020322869813307512
30817,-9.764740408741998e-08,-9.7647232667007e-09,-0.020322967460711598
30818,-9.764691255218996e-08,-9.764659243737293e-09,-0.02032306510762415
30819,-9.764609164132194e-08,-9.764559084527097e-09,-0.020323162753715793
30820,-9.764519590563481e-08,-9.764480096599864e-09,-0.020323260398911698
30821,-9.764447031357055e-08,-9.764413966114247e-09,-0.020323358043382013
30822,-9.764414939960722e-08,-9.764415913807197e-09,-0.02032345568753141
30823,-9.764416198913503e-08,-9.764416484019808e-09,-0.0203235533316934
30824,-9.764413739005086e-08,-9.764410993990362e-09,-0.02032365097583079
30825,-9.764407060807889e-08,-9.764403127625417e-09,-0.020323748619901397
30826,-9.764411814884825e-08,-9.764420502144233e-09,-0.020323846264019545
30827,-9.764401762330797e-08,-9.764383022517359e-09,-0.02032394390803717
30828,-9.764345843976248e-08,-9.764308665435138e-09,-0.02032404155149561
30829,-9.764266011993368e-08,-9.764223358551595e-09,-0.02032413919415573
30830,-9.764184314832551e-08,-9.764145271113507e-09,-0.02032423683599888
30831,-9.764112794943468e-08,-9.764080318773428e-09,-0.02032433447712683
30832,-9.764043299733399e-08,-9.76400628069337e-09,-0.020324432117559826
30833,-9.763975885478867e-08,-9.763945490264364e-09,-0.02032452975731868
30834,-9.763918218675284e-08,-9.763890947086205e-09,-0.020324627396500868
30835,-9.763876512540838e-08,-9.763862077995473e-09,-0.020324725035265993
30836,-9.763857943907165e-08,-9.763853809818858e-09,-0.020324822673845434
30837,-9.763858027139052e-08,-9.76386224445925e-09,-0.020324920312425707
30838,-9.763876260297838e-08,-9.763890276136427e-09,-0.02032501795118831
30839,-9.763913232551539e-08,-9.76393618896665e-09,-0.020325115590320634
30840,-9.763971055682765e-08,-9.76400592239888e-09,-0.02032521323003119
30841,-9.764037946558192e-08,-9.764069970717503e-09,-0.020325310870410656
30842,-9.76412072929131e-08,-9.764171487865116e-09,-0.02032540851161795
30843,-9.764211892293112e-08,-9.764252296721109e-09,-0.02032550615373687
30844,-9.764282649166856e-08,-9.764313001612605e-09,-0.02032560379656336
30845,-9.764312517952244e-08,-9.764312034291883e-09,-0.02032570143968854
30846,-9.76431454775052e-08,-9.764317061209154e-09,-0.02032579908283402
30847,-9.76433686639295e-08,-9.764356671576746e-09,-0.020325896726202684
30848,-9.764396009148553e-08,-9.764435346720358e-09,-0.020325994370162775
30849,-9.764479613882576e-08,-9.764523881044794e-09,-0.020326092014958913
30850,-9.764540157296666e-08,-9.764556433548539e-09,-0.020326189660360486
30851,-9.764531791591005e-08,-9.76450714963347e-09,-0.0203262873056784
30852,-9.764462386083414e-08,-9.764417622533356e-09,-0.020326384950302263
30853,-9.764374253612197e-08,-9.764330884691038e-09,-0.0203264825940448
30854,-9.76432163191008e-08,-9.764312379129126e-09,-0.020326580237261117
30855,-9.764314187819866e-08,-9.764315996510608e-09,-0.020326677880402995
30856,-9.764312420800445e-08,-9.764308845090282e-09,-0.020326775523527203
30857,-9.764304909058627e-08,-9.764300973026973e-09,-0.020326873166576293
30858,-9.764267730569709e-08,-9.764234488112444e-09,-0.020326970809253598
30859,-9.764174149396167e-08,-9.764113810679892e-09,-0.020327068450995092
30860,-9.764055663807652e-08,-9.763997516935414e-09,-0.02032716609155173
30861,-9.763959529725338e-08,-9.763921542515262e-09,-0.020327263731147027
30862,-9.763905674222618e-08,-9.763889805929974e-09,-0.02032736137020377
30863,-9.763903863707631e-08,-9.763917921485288e-09,-0.020327459009242405
30864,-9.76396144213414e-08,-9.76400496278299e-09,-0.020327556648856826
30865,-9.764071239036918e-08,-9.764137515290845e-09,-0.020327654289569216
30866,-9.764218184228238e-08,-9.764298853165631e-09,-0.02032775193175106
30867,-9.764358634320775e-08,-9.764418415475917e-09,-0.020327849575337405
30868,-9.764427231054899e-08,-9.76443604663388e-09,-0.020327947219609715
30869,-9.764390903621414e-08,-9.764345760608948e-09,-0.02032804486351875
30870,-9.764267047494963e-08,-9.76418833438098e-09,-0.020328142506189223
30871,-9.764146038594284e-08,-9.764103742807588e-09,-0.02032824014764961
30872,-9.76408576304994e-08,-9.764067783292289e-09,-0.02032833778850724
30873,-9.764055252162434e-08,-9.76404272103258e-09,-0.020328435429059762
30874,-9.764036827670762e-08,-9.764030934308944e-09,-0.02032853306942804
30875,-9.764040000000203e-08,-9.76404906569146e-09,-0.02032863070982804
30876,-9.764065587924104e-08,-9.764082110156748e-09,-0.02032872835048392
30877,-9.764120357421736e-08,-9.764158604686724e-09,-0.020328825991687494
30878,-9.764191937416195e-08,-9.764225270145667e-09,-0.020328923633606867
30879,-9.764233741190987e-08,-9.76424221223631e-09,-0.02032902127594428
30880,-9.764246895409063e-08,-9.764251578581817e-09,-0.020329118918413235
30881,-9.764250856371095e-08,-9.764250134160372e-09,-0.0203292165609218
30882,-9.764254812699239e-08,-9.764259491238107e-09,-0.020329314203469926
30883,-9.764264310920727e-08,-9.764269130603345e-09,-0.020329411846113036
30884,-9.764267984677436e-08,-9.764266838751524e-09,-0.020329509488792884
30885,-9.764269686824696e-08,-9.764272534897866e-09,-0.020329607131489753
30886,-9.764272461348732e-08,-9.764272387799597e-09,-0.020329704774214367
30887,-9.764273802050735e-08,-9.764275216301871e-09,-0.020329802416952387
30888,-9.764273305313156e-08,-9.76427139432444e-09,-0.02032990005968544
30889,-9.764270191922063e-08,-9.764268989519686e-09,-0.02032999770238736
30890,-9.764293412704845e-08,-9.764317835890005e-09,-0.020330095345321486
30891,-9.764338837606566e-08,-9.764359839323129e-09,-0.02033019298870986
30892,-9.764356899279676e-08,-9.764353959236224e-09,-0.020330290632278855
30893,-9.764360271908796e-08,-9.764366584581367e-09,-0.020330388275881576
30894,-9.764377108521478e-08,-9.76438763246159e-09,-0.020330485919652662
30895,-9.764380751204452e-08,-9.764373869947313e-09,-0.020330583563460174
30896,-9.764328753499339e-08,-9.764283637051364e-09,-0.02033068120674771
30897,-9.764211636336114e-08,-9.764139635620866e-09,-0.020330778848864074
30898,-9.764062075456784e-08,-9.763984515292702e-09,-0.02033087648948483
30899,-9.763917813388956e-08,-9.76385111148521e-09,-0.020330974128662964
30900,-9.76381408344796e-08,-9.763777055410709e-09,-0.020331071766803797
30901,-9.763771457272068e-08,-9.763765859133424e-09,-0.02033116940451837
30902,-9.763787148548498e-08,-9.763808437963572e-09,-0.020331267042389856
30903,-9.763825632407932e-08,-9.76384282685229e-09,-0.02033136468064618
30904,-9.763836582839895e-08,-9.7638303388275e-09,-0.02033146231901201
30905,-9.763823879374264e-08,-9.763817419921029e-09,-0.020331559957250802
30906,-9.763810818336424e-08,-9.76380421675182e-09,-0.020331657595358984
30907,-9.763797153385063e-08,-9.763790090018307e-09,-0.020331755233330518
30908,-9.763781791630702e-08,-9.763773493243097e-09,-0.020331852871148436
30909,-9.763770109090857e-08,-9.763766724938618e-09,-0.020331950508849526
30910,-9.763771260156969e-08,-9.76377579537532e-09,-0.02033204814656213
30911,-9.763780647384905e-08,-9.763785499394492e-09,-0.020332145784368604
30912,-9.763784781259805e-08,-9.763784063125117e-09,-0.020332243422216418
30913,-9.76377199009941e-08,-9.763759917073705e-09,-0.02033234105993632
30914,-9.763754438883731e-08,-9.763748960693759e-09,-0.02033243869748071
30915,-9.763745076471402e-08,-9.763741192249046e-09,-0.020332536334931473
30916,-9.763732321706778e-08,-9.763723451164509e-09,-0.02033263397225469
30917,-9.763717903770004e-08,-9.763712356375497e-09,-0.020332731609433725
30918,-9.763707513050002e-08,-9.763702669724506e-09,-0.020332829246508855
30919,-9.76369322044188e-08,-9.763683771159253e-09,-0.02033292688344106
30920,-9.763679329967661e-08,-9.763674888776069e-09,-0.02033302452023436
30921,-9.763671398623321e-08,-9.763667908470575e-09,-0.020333122156948345
30922,-9.763661631001021e-08,-9.763655353531468e-09,-0.020333219793564655
30923,-9.763650551128513e-08,-9.763645748725559e-09,-0.020333317430070167
30924,-9.76364314494943e-08,-9.763640541173302e-09,-0.020333415066501617
30925,-9.763632995442674e-08,-9.763625449712048e-09,-0.020333512702831572
30926,-9.763618912980444e-08,-9.76361237624884e-09,-0.020333610339020702
30927,-9.763606859924795e-08,-9.763601343600749e-09,-0.0203337079750893
30928,-9.76359788058795e-08,-9.76359441757515e-09,-0.020333805611068106
30929,-9.763587562971347e-08,-9.763580708367545e-09,-0.020333903246943737
30930,-9.763576180343614e-08,-9.763571652319683e-09,-0.02033400088270554
30931,-9.763567388651689e-08,-9.763563124983695e-09,-0.020334098518379425
30932,-9.763558125067753e-08,-9.763553125151807e-09,-0.020334196153960676
30933,-9.763549766941889e-08,-9.763546408731972e-09,-0.020334293789458346
30934,-9.763541909410764e-08,-9.763537410089556e-09,-0.02033439142487744
30935,-9.76353246711141e-08,-9.763527524133263e-09,-0.02033448906020211
30936,-9.763522259771082e-08,-9.763516995408903e-09,-0.02033458669542471
30937,-9.763513062305545e-08,-9.763509129202187e-09,-0.020334684330555332
30938,-9.763504328625948e-08,-9.763499528049708e-09,-0.020334781965598618
30939,-9.76349359954046e-08,-9.763487671031213e-09,-0.020334879600534615
30940,-9.763483922836142e-08,-9.763480174641071e-09,-0.020334977235373843
30941,-9.763476254609811e-08,-9.763472334578553e-09,-0.020335074870136388
30942,-9.763469479278098e-08,-9.763466623977646e-09,-0.020335172504831182
30943,-9.763462429340865e-08,-9.763458234704086e-09,-0.020335270139455477
30944,-9.763452068701564e-08,-9.763445902699043e-09,-0.020335367773976164
30945,-9.763440947769823e-08,-9.763435992840604e-09,-0.020335465408385642
30946,-9.763430593010689e-08,-9.763425193180774e-09,-0.020335563042691573
30947,-9.763422634452918e-08,-9.763420075725062e-09,-0.02033566067691792
30948,-9.763416256478232e-08,-9.763412437231401e-09,-0.020335758311080483
30949,-9.763408821320862e-08,-9.763405205410322e-09,-0.020335855945168697
30950,-9.76340318423782e-08,-9.763401163065319e-09,-0.02033595357920054
30951,-9.763401364352623e-08,-9.763401565639928e-09,-0.020336051213214183
30952,-9.763401580375945e-08,-9.763401595111962e-09,-0.020336148847229986
30953,-9.763403095156718e-08,-9.763404595201473e-09,-0.020336246481260936
30954,-9.763405834914363e-08,-9.763407074627254e-09,-0.020336344115319285
30955,-9.763407014985727e-08,-9.7634069553442e-09,-0.020336441749389436
30956,-9.763405118938734e-08,-9.763403282533271e-09,-0.020336539383440627
30957,-9.763401379982871e-08,-9.763399477432471e-09,-0.020336637017454428
30958,-9.763397548308438e-08,-9.763395619184406e-09,-0.020336734651429912
30959,-9.763395733168777e-08,-9.763395847153148e-09,-0.020336832285387244
30960,-9.76339625963603e-08,-9.763396672118912e-09,-0.02033692991934984
30961,-9.763397185302318e-08,-9.763397698485726e-09,-0.02033702755332169
30962,-9.763397426899989e-08,-9.763397155314251e-09,-0.02033712518729596
30963,-9.763398417334298e-08,-9.763399679354346e-09,-0.020337222821280133
30964,-9.76339906918316e-08,-9.763398459011974e-09,-0.020337320455270824
30965,-9.763398381670282e-08,-9.76339830432859e-09,-0.02033741808925464
30966,-9.76339752008532e-08,-9.76339673584205e-09,-0.02033751572322984
30967,-9.763397933451674e-08,-9.763399131061298e-09,-0.020337613357209176
30968,-9.763398745552047e-08,-9.763398360042795e-09,-0.02033771099119663
30969,-9.763397846285855e-08,-9.763397332528916e-09,-0.020337808625175095
30970,-9.7633979889177e-08,-9.763398645306483e-09,-0.020337906259154985
30971,-9.763398424837832e-08,-9.763398204369184e-09,-0.020338003893139233
30972,-9.76339893602091e-08,-9.763399667672633e-09,-0.02033810152712859
30973,-9.763399930219132e-08,-9.763400192765632e-09,-0.020338199161127894
30974,-9.763400198503904e-08,-9.763400204242172e-09,-0.020338296795129877
30975,-9.763399971042155e-08,-9.76339973784214e-09,-0.02033839442912959
30976,-9.763397337907808e-08,-9.763394937973476e-09,-0.020338492063102967
30977,-9.763373855258978e-08,-9.76335277254448e-09,-0.02033858969684152
30978,-9.763307187043345e-08,-9.763261601542212e-09,-0.02033868732991339
30979,-9.763226537248685e-08,-9.763191472955155e-09,-0.020338784962178762
30980,-9.763176155534755e-08,-9.763160838114355e-09,-0.020338882593940316
30981,-9.763159814441547e-08,-9.76315879076874e-09,-0.02033898022553846
30982,-9.763161987950171e-08,-9.763165185131601e-09,-0.020339077857158338
30983,-9.763165907926473e-08,-9.763166630721344e-09,-0.020339175488817418
30984,-9.763164882040536e-08,-9.763163133359728e-09,-0.02033927312046624
30985,-9.763162649177704e-08,-9.76316216499568e-09,-0.02033937075209273
30986,-9.763164297772673e-08,-9.763166430549666e-09,-0.02033946838373571
30987,-9.763166624704963e-08,-9.76316681886026e-09,-0.020339566015401957
30988,-9.763168164018093e-08,-9.763169509175925e-09,-0.020339663647083596
30989,-9.763171647054819e-08,-9.763173784933711e-09,-0.020339761278800068
30990,-9.763176720056881e-08,-9.76317965518005e-09,-0.02033985891056727
30991,-9.763182253018556e-08,-9.763184850857061e-09,-0.0203399565423898
30992,-9.763187920726327e-08,-9.763190990595593e-09,-0.020340054174269005
30993,-9.763193131753863e-08,-9.763195272912135e-09,-0.020340151806200323
30994,-9.763197629400625e-08,-9.763199985889116e-09,-0.020340249438176618
30995,-9.76320251977819e-08,-9.763205053667262e-09,-0.020340347070201815
30996,-9.763210509269213e-08,-9.763215964871162e-09,-0.020340444702306906
30997,-9.76322156897215e-08,-9.763227173073138e-09,-0.020340542334522597
30998,-9.763232207822449e-08,-9.76323724257176e-09,-0.020340639966844674
30999,-9.76324216096639e-08,-9.763247079361019e-09,-0.020340737599266284
31000,-9.7632520320813e-08,-9.763256984801582e-09,-0.020340835231786605
31001,-9.76326268907253e-08,-9.763268393343475e-09,-0.020340932864413495
31002,-9.763274459847328e-08,-9.763280526351183e-09,-0.020341030497158092
31003,-9.763286296260693e-08,-9.763292066170205e-09,-0.020341128130021053
31004,-9.763298074900167e-08,-9.763304083630131e-09,-0.0203412257630018
31005,-9.763308267169006e-08,-9.763312450707884e-09,-0.020341323396084472
31006,-9.763317627877317e-08,-9.76332280504675e-09,-0.020341421029260752
31007,-9.763328407891727e-08,-9.763334010736705e-09,-0.02034151866254483
31008,-9.763339422724014e-08,-9.763344834711324e-09,-0.020341616295939058
31009,-9.763350914068897e-08,-9.763356993426471e-09,-0.0203417139294482
31010,-9.763364476876343e-08,-9.763371960326215e-09,-0.02034181156309297
31011,-9.763380418868899e-08,-9.763388877411584e-09,-0.020341909196897157
31012,-9.763393292168011e-08,-9.763397706924439e-09,-0.020342006830830078
